copybook_id,coverage_part,coverage_name,state,kind,path
GMCTM004,MP,Medical Payments,CT,ERROR-MSG,copybooks/MP/gmctm004.cpy
GMDEP004,MP,Medical Payments,DE,POLICY-RECORD,copybooks/MP/gmdep004.cpy
GMDEY004,MP,Medical Payments,DE,PARTY-RECORD,copybooks/MP/gmdey004.cpy
GMDEC004,MP,Medical Payments,DE,COMMAREA,copybooks/MP/gmdec004.cpy
GMDER004,MP,Medical Payments,DE,RATING-FACTORS,copybooks/MP/gmder004.cpy
GMDEE004,MP,Medical Payments,DE,ENDORSEMENT,copybooks/MP/gmdee004.cpy
GMDEM004,MP,Medical Payments,DE,ERROR-MSG,copybooks/MP/gmdem004.cpy
GMDCP004,MP,Medical Payments,DC,POLICY-RECORD,copybooks/MP/gmdcp004.cpy
GMDCY004,MP,Medical Payments,DC,PARTY-RECORD,copybooks/MP/gmdcy004.cpy
GMDCC004,MP,Medical Payments,DC,COMMAREA,copybooks/MP/gmdcc004.cpy
GMDCR004,MP,Medical Payments,DC,RATING-FACTORS,copybooks/MP/gmdcr004.cpy
GMDCE004,MP,Medical Payments,DC,ENDORSEMENT,copybooks/MP/gmdce004.cpy
GMDCM004,MP,Medical Payments,DC,ERROR-MSG,copybooks/MP/gmdcm004.cpy
GMFLP004,MP,Medical Payments,FL,POLICY-RECORD,copybooks/MP/gmflp004.cpy
GMFLY004,MP,Medical Payments,FL,PARTY-RECORD,copybooks/MP/gmfly004.cpy
GMFLC004,MP,Medical Payments,FL,COMMAREA,copybooks/MP/gmflc004.cpy
GMFLR004,MP,Medical Payments,FL,RATING-FACTORS,copybooks/MP/gmflr004.cpy
GMFLE004,MP,Medical Payments,FL,ENDORSEMENT,copybooks/MP/gmfle004.cpy
GMFLM004,MP,Medical Payments,FL,ERROR-MSG,copybooks/MP/gmflm004.cpy
GMGAP004,MP,Medical Payments,GA,POLICY-RECORD,copybooks/MP/gmgap004.cpy
GMGAY004,MP,Medical Payments,GA,PARTY-RECORD,copybooks/MP/gmgay004.cpy
GMGAC004,MP,Medical Payments,GA,COMMAREA,copybooks/MP/gmgac004.cpy
GMGAR004,MP,Medical Payments,GA,RATING-FACTORS,copybooks/MP/gmgar004.cpy
GMGAE004,MP,Medical Payments,GA,ENDORSEMENT,copybooks/MP/gmgae004.cpy
GMGAM004,MP,Medical Payments,GA,ERROR-MSG,copybooks/MP/gmgam004.cpy
GMHIP004,MP,Medical Payments,HI,POLICY-RECORD,copybooks/MP/gmhip004.cpy
GMHIY004,MP,Medical Payments,HI,PARTY-RECORD,copybooks/MP/gmhiy004.cpy
GMHIC004,MP,Medical Payments,HI,COMMAREA,copybooks/MP/gmhic004.cpy
GMHIR004,MP,Medical Payments,HI,RATING-FACTORS,copybooks/MP/gmhir004.cpy
GMHIE004,MP,Medical Payments,HI,ENDORSEMENT,copybooks/MP/gmhie004.cpy
GMHIM004,MP,Medical Payments,HI,ERROR-MSG,copybooks/MP/gmhim004.cpy
GMIDP004,MP,Medical Payments,ID,POLICY-RECORD,copybooks/MP/gmidp004.cpy
GMIDY004,MP,Medical Payments,ID,PARTY-RECORD,copybooks/MP/gmidy004.cpy
GMIDC004,MP,Medical Payments,ID,COMMAREA,copybooks/MP/gmidc004.cpy
GMIDR004,MP,Medical Payments,ID,RATING-FACTORS,copybooks/MP/gmidr004.cpy
GMIDE004,MP,Medical Payments,ID,ENDORSEMENT,copybooks/MP/gmide004.cpy
GMIDM004,MP,Medical Payments,ID,ERROR-MSG,copybooks/MP/gmidm004.cpy
GMILP004,MP,Medical Payments,IL,POLICY-RECORD,copybooks/MP/gmilp004.cpy
GMILY004,MP,Medical Payments,IL,PARTY-RECORD,copybooks/MP/gmily004.cpy
GMILC004,MP,Medical Payments,IL,COMMAREA,copybooks/MP/gmilc004.cpy
GMILR004,MP,Medical Payments,IL,RATING-FACTORS,copybooks/MP/gmilr004.cpy
GMILE004,MP,Medical Payments,IL,ENDORSEMENT,copybooks/MP/gmile004.cpy
GMILM004,MP,Medical Payments,IL,ERROR-MSG,copybooks/MP/gmilm004.cpy
GMINP004,MP,Medical Payments,IN,POLICY-RECORD,copybooks/MP/gminp004.cpy
GMINY004,MP,Medical Payments,IN,PARTY-RECORD,copybooks/MP/gminy004.cpy
GMINC004,MP,Medical Payments,IN,COMMAREA,copybooks/MP/gminc004.cpy
GMINR004,MP,Medical Payments,IN,RATING-FACTORS,copybooks/MP/gminr004.cpy
GMINE004,MP,Medical Payments,IN,ENDORSEMENT,copybooks/MP/gmine004.cpy
GMINM004,MP,Medical Payments,IN,ERROR-MSG,copybooks/MP/gminm004.cpy
GMIAP004,MP,Medical Payments,IA,POLICY-RECORD,copybooks/MP/gmiap004.cpy
GMIAY004,MP,Medical Payments,IA,PARTY-RECORD,copybooks/MP/gmiay004.cpy
GMIAC004,MP,Medical Payments,IA,COMMAREA,copybooks/MP/gmiac004.cpy
GMIAR004,MP,Medical Payments,IA,RATING-FACTORS,copybooks/MP/gmiar004.cpy
GMIAE004,MP,Medical Payments,IA,ENDORSEMENT,copybooks/MP/gmiae004.cpy
GMIAM004,MP,Medical Payments,IA,ERROR-MSG,copybooks/MP/gmiam004.cpy
GMKSP004,MP,Medical Payments,KS,POLICY-RECORD,copybooks/MP/gmksp004.cpy
GMKSY004,MP,Medical Payments,KS,PARTY-RECORD,copybooks/MP/gmksy004.cpy
GMKSC004,MP,Medical Payments,KS,COMMAREA,copybooks/MP/gmksc004.cpy
GMKSR004,MP,Medical Payments,KS,RATING-FACTORS,copybooks/MP/gmksr004.cpy
GMKSE004,MP,Medical Payments,KS,ENDORSEMENT,copybooks/MP/gmkse004.cpy
GMKSM004,MP,Medical Payments,KS,ERROR-MSG,copybooks/MP/gmksm004.cpy
GMKYP004,MP,Medical Payments,KY,POLICY-RECORD,copybooks/MP/gmkyp004.cpy
GMKYY004,MP,Medical Payments,KY,PARTY-RECORD,copybooks/MP/gmkyy004.cpy
GMKYC004,MP,Medical Payments,KY,COMMAREA,copybooks/MP/gmkyc004.cpy
GMKYR004,MP,Medical Payments,KY,RATING-FACTORS,copybooks/MP/gmkyr004.cpy
GMKYE004,MP,Medical Payments,KY,ENDORSEMENT,copybooks/MP/gmkye004.cpy
GMKYM004,MP,Medical Payments,KY,ERROR-MSG,copybooks/MP/gmkym004.cpy
GMLAP004,MP,Medical Payments,LA,POLICY-RECORD,copybooks/MP/gmlap004.cpy
GMLAY004,MP,Medical Payments,LA,PARTY-RECORD,copybooks/MP/gmlay004.cpy
GMLAC004,MP,Medical Payments,LA,COMMAREA,copybooks/MP/gmlac004.cpy
GMLAR004,MP,Medical Payments,LA,RATING-FACTORS,copybooks/MP/gmlar004.cpy
GMLAE004,MP,Medical Payments,LA,ENDORSEMENT,copybooks/MP/gmlae004.cpy
GMLAM004,MP,Medical Payments,LA,ERROR-MSG,copybooks/MP/gmlam004.cpy
GMMEP004,MP,Medical Payments,ME,POLICY-RECORD,copybooks/MP/gmmep004.cpy
GMMEY004,MP,Medical Payments,ME,PARTY-RECORD,copybooks/MP/gmmey004.cpy
GMMEC004,MP,Medical Payments,ME,COMMAREA,copybooks/MP/gmmec004.cpy
GMMER004,MP,Medical Payments,ME,RATING-FACTORS,copybooks/MP/gmmer004.cpy
GMMEE004,MP,Medical Payments,ME,ENDORSEMENT,copybooks/MP/gmmee004.cpy
GMMEM004,MP,Medical Payments,ME,ERROR-MSG,copybooks/MP/gmmem004.cpy
GMMDP004,MP,Medical Payments,MD,POLICY-RECORD,copybooks/MP/gmmdp004.cpy
GMMDY004,MP,Medical Payments,MD,PARTY-RECORD,copybooks/MP/gmmdy004.cpy
GMMDC004,MP,Medical Payments,MD,COMMAREA,copybooks/MP/gmmdc004.cpy
GMMDR004,MP,Medical Payments,MD,RATING-FACTORS,copybooks/MP/gmmdr004.cpy
GMMDE004,MP,Medical Payments,MD,ENDORSEMENT,copybooks/MP/gmmde004.cpy
GMMDM004,MP,Medical Payments,MD,ERROR-MSG,copybooks/MP/gmmdm004.cpy
GMMAP004,MP,Medical Payments,MA,POLICY-RECORD,copybooks/MP/gmmap004.cpy
GMMAY004,MP,Medical Payments,MA,PARTY-RECORD,copybooks/MP/gmmay004.cpy
GMMAC004,MP,Medical Payments,MA,COMMAREA,copybooks/MP/gmmac004.cpy
GMMAR004,MP,Medical Payments,MA,RATING-FACTORS,copybooks/MP/gmmar004.cpy
GMMAE004,MP,Medical Payments,MA,ENDORSEMENT,copybooks/MP/gmmae004.cpy
GMMAM004,MP,Medical Payments,MA,ERROR-MSG,copybooks/MP/gmmam004.cpy
GMMIP004,MP,Medical Payments,MI,POLICY-RECORD,copybooks/MP/gmmip004.cpy
GMMIY004,MP,Medical Payments,MI,PARTY-RECORD,copybooks/MP/gmmiy004.cpy
GMMIC004,MP,Medical Payments,MI,COMMAREA,copybooks/MP/gmmic004.cpy
GMMIR004,MP,Medical Payments,MI,RATING-FACTORS,copybooks/MP/gmmir004.cpy
GMMIE004,MP,Medical Payments,MI,ENDORSEMENT,copybooks/MP/gmmie004.cpy
GMMIM004,MP,Medical Payments,MI,ERROR-MSG,copybooks/MP/gmmim004.cpy
GMMNP004,MP,Medical Payments,MN,POLICY-RECORD,copybooks/MP/gmmnp004.cpy
GMMNY004,MP,Medical Payments,MN,PARTY-RECORD,copybooks/MP/gmmny004.cpy
GMMNC004,MP,Medical Payments,MN,COMMAREA,copybooks/MP/gmmnc004.cpy
GMMNR004,MP,Medical Payments,MN,RATING-FACTORS,copybooks/MP/gmmnr004.cpy
GMMNE004,MP,Medical Payments,MN,ENDORSEMENT,copybooks/MP/gmmne004.cpy
GMMNM004,MP,Medical Payments,MN,ERROR-MSG,copybooks/MP/gmmnm004.cpy
GMMSP004,MP,Medical Payments,MS,POLICY-RECORD,copybooks/MP/gmmsp004.cpy
GMMSY004,MP,Medical Payments,MS,PARTY-RECORD,copybooks/MP/gmmsy004.cpy
GMMSC004,MP,Medical Payments,MS,COMMAREA,copybooks/MP/gmmsc004.cpy
GMMSR004,MP,Medical Payments,MS,RATING-FACTORS,copybooks/MP/gmmsr004.cpy
GMMSE004,MP,Medical Payments,MS,ENDORSEMENT,copybooks/MP/gmmse004.cpy
GMMSM004,MP,Medical Payments,MS,ERROR-MSG,copybooks/MP/gmmsm004.cpy
GMMOP004,MP,Medical Payments,MO,POLICY-RECORD,copybooks/MP/gmmop004.cpy
GMMOY004,MP,Medical Payments,MO,PARTY-RECORD,copybooks/MP/gmmoy004.cpy
GMMOC004,MP,Medical Payments,MO,COMMAREA,copybooks/MP/gmmoc004.cpy
GMMOR004,MP,Medical Payments,MO,RATING-FACTORS,copybooks/MP/gmmor004.cpy
GMMOE004,MP,Medical Payments,MO,ENDORSEMENT,copybooks/MP/gmmoe004.cpy
GMMOM004,MP,Medical Payments,MO,ERROR-MSG,copybooks/MP/gmmom004.cpy
GMMTP004,MP,Medical Payments,MT,POLICY-RECORD,copybooks/MP/gmmtp004.cpy
GMMTY004,MP,Medical Payments,MT,PARTY-RECORD,copybooks/MP/gmmty004.cpy
GMMTC004,MP,Medical Payments,MT,COMMAREA,copybooks/MP/gmmtc004.cpy
GMMTR004,MP,Medical Payments,MT,RATING-FACTORS,copybooks/MP/gmmtr004.cpy
GMMTE004,MP,Medical Payments,MT,ENDORSEMENT,copybooks/MP/gmmte004.cpy
GMMTM004,MP,Medical Payments,MT,ERROR-MSG,copybooks/MP/gmmtm004.cpy
GMNEP004,MP,Medical Payments,NE,POLICY-RECORD,copybooks/MP/gmnep004.cpy
GMNEY004,MP,Medical Payments,NE,PARTY-RECORD,copybooks/MP/gmney004.cpy
GMNEC004,MP,Medical Payments,NE,COMMAREA,copybooks/MP/gmnec004.cpy
GMNER004,MP,Medical Payments,NE,RATING-FACTORS,copybooks/MP/gmner004.cpy
GMNEE004,MP,Medical Payments,NE,ENDORSEMENT,copybooks/MP/gmnee004.cpy
GMNEM004,MP,Medical Payments,NE,ERROR-MSG,copybooks/MP/gmnem004.cpy
GMNVP004,MP,Medical Payments,NV,POLICY-RECORD,copybooks/MP/gmnvp004.cpy
GMNVY004,MP,Medical Payments,NV,PARTY-RECORD,copybooks/MP/gmnvy004.cpy
GMNVC004,MP,Medical Payments,NV,COMMAREA,copybooks/MP/gmnvc004.cpy
GMNVR004,MP,Medical Payments,NV,RATING-FACTORS,copybooks/MP/gmnvr004.cpy
GMNVE004,MP,Medical Payments,NV,ENDORSEMENT,copybooks/MP/gmnve004.cpy
GMNVM004,MP,Medical Payments,NV,ERROR-MSG,copybooks/MP/gmnvm004.cpy
GMNHP004,MP,Medical Payments,NH,POLICY-RECORD,copybooks/MP/gmnhp004.cpy
GMNHY004,MP,Medical Payments,NH,PARTY-RECORD,copybooks/MP/gmnhy004.cpy
GMNHC004,MP,Medical Payments,NH,COMMAREA,copybooks/MP/gmnhc004.cpy
GMNHR004,MP,Medical Payments,NH,RATING-FACTORS,copybooks/MP/gmnhr004.cpy
GMNHE004,MP,Medical Payments,NH,ENDORSEMENT,copybooks/MP/gmnhe004.cpy
GMNHM004,MP,Medical Payments,NH,ERROR-MSG,copybooks/MP/gmnhm004.cpy
GMNJP004,MP,Medical Payments,NJ,POLICY-RECORD,copybooks/MP/gmnjp004.cpy
GMNJY004,MP,Medical Payments,NJ,PARTY-RECORD,copybooks/MP/gmnjy004.cpy
GMNJC004,MP,Medical Payments,NJ,COMMAREA,copybooks/MP/gmnjc004.cpy
GMNJR004,MP,Medical Payments,NJ,RATING-FACTORS,copybooks/MP/gmnjr004.cpy
GMNJE004,MP,Medical Payments,NJ,ENDORSEMENT,copybooks/MP/gmnje004.cpy
GMNJM004,MP,Medical Payments,NJ,ERROR-MSG,copybooks/MP/gmnjm004.cpy
GMNMP004,MP,Medical Payments,NM,POLICY-RECORD,copybooks/MP/gmnmp004.cpy
GMNMY004,MP,Medical Payments,NM,PARTY-RECORD,copybooks/MP/gmnmy004.cpy
GMNMC004,MP,Medical Payments,NM,COMMAREA,copybooks/MP/gmnmc004.cpy
GMNMR004,MP,Medical Payments,NM,RATING-FACTORS,copybooks/MP/gmnmr004.cpy
GMNME004,MP,Medical Payments,NM,ENDORSEMENT,copybooks/MP/gmnme004.cpy
GMNMM004,MP,Medical Payments,NM,ERROR-MSG,copybooks/MP/gmnmm004.cpy
GMNYP004,MP,Medical Payments,NY,POLICY-RECORD,copybooks/MP/gmnyp004.cpy
GMNYY004,MP,Medical Payments,NY,PARTY-RECORD,copybooks/MP/gmnyy004.cpy
GMNYC004,MP,Medical Payments,NY,COMMAREA,copybooks/MP/gmnyc004.cpy
GMNYR004,MP,Medical Payments,NY,RATING-FACTORS,copybooks/MP/gmnyr004.cpy
GMNYE004,MP,Medical Payments,NY,ENDORSEMENT,copybooks/MP/gmnye004.cpy
GMNYM004,MP,Medical Payments,NY,ERROR-MSG,copybooks/MP/gmnym004.cpy
GMNCP004,MP,Medical Payments,NC,POLICY-RECORD,copybooks/MP/gmncp004.cpy
GMNCY004,MP,Medical Payments,NC,PARTY-RECORD,copybooks/MP/gmncy004.cpy
GMNCC004,MP,Medical Payments,NC,COMMAREA,copybooks/MP/gmncc004.cpy
GMNCR004,MP,Medical Payments,NC,RATING-FACTORS,copybooks/MP/gmncr004.cpy
GMNCE004,MP,Medical Payments,NC,ENDORSEMENT,copybooks/MP/gmnce004.cpy
GMNCM004,MP,Medical Payments,NC,ERROR-MSG,copybooks/MP/gmncm004.cpy
GMNDP004,MP,Medical Payments,ND,POLICY-RECORD,copybooks/MP/gmndp004.cpy
GMNDY004,MP,Medical Payments,ND,PARTY-RECORD,copybooks/MP/gmndy004.cpy
GMNDC004,MP,Medical Payments,ND,COMMAREA,copybooks/MP/gmndc004.cpy
GMNDR004,MP,Medical Payments,ND,RATING-FACTORS,copybooks/MP/gmndr004.cpy
GMNDE004,MP,Medical Payments,ND,ENDORSEMENT,copybooks/MP/gmnde004.cpy
GMNDM004,MP,Medical Payments,ND,ERROR-MSG,copybooks/MP/gmndm004.cpy
GMOHP004,MP,Medical Payments,OH,POLICY-RECORD,copybooks/MP/gmohp004.cpy
GMOHY004,MP,Medical Payments,OH,PARTY-RECORD,copybooks/MP/gmohy004.cpy
GMOHC004,MP,Medical Payments,OH,COMMAREA,copybooks/MP/gmohc004.cpy
GMOHR004,MP,Medical Payments,OH,RATING-FACTORS,copybooks/MP/gmohr004.cpy
GMOHE004,MP,Medical Payments,OH,ENDORSEMENT,copybooks/MP/gmohe004.cpy
GMOHM004,MP,Medical Payments,OH,ERROR-MSG,copybooks/MP/gmohm004.cpy
GMOKP004,MP,Medical Payments,OK,POLICY-RECORD,copybooks/MP/gmokp004.cpy
GMOKY004,MP,Medical Payments,OK,PARTY-RECORD,copybooks/MP/gmoky004.cpy
GMOKC004,MP,Medical Payments,OK,COMMAREA,copybooks/MP/gmokc004.cpy
GMOKR004,MP,Medical Payments,OK,RATING-FACTORS,copybooks/MP/gmokr004.cpy
GMOKE004,MP,Medical Payments,OK,ENDORSEMENT,copybooks/MP/gmoke004.cpy
GMOKM004,MP,Medical Payments,OK,ERROR-MSG,copybooks/MP/gmokm004.cpy
GMORP004,MP,Medical Payments,OR,POLICY-RECORD,copybooks/MP/gmorp004.cpy
GMORY004,MP,Medical Payments,OR,PARTY-RECORD,copybooks/MP/gmory004.cpy
GMORC004,MP,Medical Payments,OR,COMMAREA,copybooks/MP/gmorc004.cpy
GMORR004,MP,Medical Payments,OR,RATING-FACTORS,copybooks/MP/gmorr004.cpy
GMORE004,MP,Medical Payments,OR,ENDORSEMENT,copybooks/MP/gmore004.cpy
GMORM004,MP,Medical Payments,OR,ERROR-MSG,copybooks/MP/gmorm004.cpy
GMPAP004,MP,Medical Payments,PA,POLICY-RECORD,copybooks/MP/gmpap004.cpy
GMPAY004,MP,Medical Payments,PA,PARTY-RECORD,copybooks/MP/gmpay004.cpy
GMPAC004,MP,Medical Payments,PA,COMMAREA,copybooks/MP/gmpac004.cpy
GMPAR004,MP,Medical Payments,PA,RATING-FACTORS,copybooks/MP/gmpar004.cpy
GMPAE004,MP,Medical Payments,PA,ENDORSEMENT,copybooks/MP/gmpae004.cpy
GMPAM004,MP,Medical Payments,PA,ERROR-MSG,copybooks/MP/gmpam004.cpy
GMRIP004,MP,Medical Payments,RI,POLICY-RECORD,copybooks/MP/gmrip004.cpy
GMRIY004,MP,Medical Payments,RI,PARTY-RECORD,copybooks/MP/gmriy004.cpy
GMRIC004,MP,Medical Payments,RI,COMMAREA,copybooks/MP/gmric004.cpy
GMRIR004,MP,Medical Payments,RI,RATING-FACTORS,copybooks/MP/gmrir004.cpy
GMRIE004,MP,Medical Payments,RI,ENDORSEMENT,copybooks/MP/gmrie004.cpy
GMRIM004,MP,Medical Payments,RI,ERROR-MSG,copybooks/MP/gmrim004.cpy
GMSCP004,MP,Medical Payments,SC,POLICY-RECORD,copybooks/MP/gmscp004.cpy
GMSCY004,MP,Medical Payments,SC,PARTY-RECORD,copybooks/MP/gmscy004.cpy
GMSCC004,MP,Medical Payments,SC,COMMAREA,copybooks/MP/gmscc004.cpy
GMSCR004,MP,Medical Payments,SC,RATING-FACTORS,copybooks/MP/gmscr004.cpy
GMSCE004,MP,Medical Payments,SC,ENDORSEMENT,copybooks/MP/gmsce004.cpy
GMSCM004,MP,Medical Payments,SC,ERROR-MSG,copybooks/MP/gmscm004.cpy
GMSDP004,MP,Medical Payments,SD,POLICY-RECORD,copybooks/MP/gmsdp004.cpy
GMSDY004,MP,Medical Payments,SD,PARTY-RECORD,copybooks/MP/gmsdy004.cpy
GMSDC004,MP,Medical Payments,SD,COMMAREA,copybooks/MP/gmsdc004.cpy
GMSDR004,MP,Medical Payments,SD,RATING-FACTORS,copybooks/MP/gmsdr004.cpy
GMSDE004,MP,Medical Payments,SD,ENDORSEMENT,copybooks/MP/gmsde004.cpy
GMSDM004,MP,Medical Payments,SD,ERROR-MSG,copybooks/MP/gmsdm004.cpy
GMTNP004,MP,Medical Payments,TN,POLICY-RECORD,copybooks/MP/gmtnp004.cpy
GMTNY004,MP,Medical Payments,TN,PARTY-RECORD,copybooks/MP/gmtny004.cpy
GMTNC004,MP,Medical Payments,TN,COMMAREA,copybooks/MP/gmtnc004.cpy
GMTNR004,MP,Medical Payments,TN,RATING-FACTORS,copybooks/MP/gmtnr004.cpy
GMTNE004,MP,Medical Payments,TN,ENDORSEMENT,copybooks/MP/gmtne004.cpy
GMTNM004,MP,Medical Payments,TN,ERROR-MSG,copybooks/MP/gmtnm004.cpy
GMTXP004,MP,Medical Payments,TX,POLICY-RECORD,copybooks/MP/gmtxp004.cpy
GMTXY004,MP,Medical Payments,TX,PARTY-RECORD,copybooks/MP/gmtxy004.cpy
GMTXC004,MP,Medical Payments,TX,COMMAREA,copybooks/MP/gmtxc004.cpy
GMTXR004,MP,Medical Payments,TX,RATING-FACTORS,copybooks/MP/gmtxr004.cpy
GMTXE004,MP,Medical Payments,TX,ENDORSEMENT,copybooks/MP/gmtxe004.cpy
GMTXM004,MP,Medical Payments,TX,ERROR-MSG,copybooks/MP/gmtxm004.cpy
GMUTP004,MP,Medical Payments,UT,POLICY-RECORD,copybooks/MP/gmutp004.cpy
GMUTY004,MP,Medical Payments,UT,PARTY-RECORD,copybooks/MP/gmuty004.cpy
GMUTC004,MP,Medical Payments,UT,COMMAREA,copybooks/MP/gmutc004.cpy
GMUTR004,MP,Medical Payments,UT,RATING-FACTORS,copybooks/MP/gmutr004.cpy
GMUTE004,MP,Medical Payments,UT,ENDORSEMENT,copybooks/MP/gmute004.cpy
GMUTM004,MP,Medical Payments,UT,ERROR-MSG,copybooks/MP/gmutm004.cpy
GMVTP004,MP,Medical Payments,VT,POLICY-RECORD,copybooks/MP/gmvtp004.cpy
GMVTY004,MP,Medical Payments,VT,PARTY-RECORD,copybooks/MP/gmvty004.cpy
GMVTC004,MP,Medical Payments,VT,COMMAREA,copybooks/MP/gmvtc004.cpy
GMVTR004,MP,Medical Payments,VT,RATING-FACTORS,copybooks/MP/gmvtr004.cpy
GMVTE004,MP,Medical Payments,VT,ENDORSEMENT,copybooks/MP/gmvte004.cpy
GMVTM004,MP,Medical Payments,VT,ERROR-MSG,copybooks/MP/gmvtm004.cpy
GMVAP004,MP,Medical Payments,VA,POLICY-RECORD,copybooks/MP/gmvap004.cpy
GMVAY004,MP,Medical Payments,VA,PARTY-RECORD,copybooks/MP/gmvay004.cpy
GMVAC004,MP,Medical Payments,VA,COMMAREA,copybooks/MP/gmvac004.cpy
GMVAR004,MP,Medical Payments,VA,RATING-FACTORS,copybooks/MP/gmvar004.cpy
GMVAE004,MP,Medical Payments,VA,ENDORSEMENT,copybooks/MP/gmvae004.cpy
GMVAM004,MP,Medical Payments,VA,ERROR-MSG,copybooks/MP/gmvam004.cpy
GMWAP004,MP,Medical Payments,WA,POLICY-RECORD,copybooks/MP/gmwap004.cpy
GMWAY004,MP,Medical Payments,WA,PARTY-RECORD,copybooks/MP/gmway004.cpy
GMWAC004,MP,Medical Payments,WA,COMMAREA,copybooks/MP/gmwac004.cpy
GMWAR004,MP,Medical Payments,WA,RATING-FACTORS,copybooks/MP/gmwar004.cpy
GMWAE004,MP,Medical Payments,WA,ENDORSEMENT,copybooks/MP/gmwae004.cpy
GMWAM004,MP,Medical Payments,WA,ERROR-MSG,copybooks/MP/gmwam004.cpy
GMWVP004,MP,Medical Payments,WV,POLICY-RECORD,copybooks/MP/gmwvp004.cpy
GMWVY004,MP,Medical Payments,WV,PARTY-RECORD,copybooks/MP/gmwvy004.cpy
GMWVC004,MP,Medical Payments,WV,COMMAREA,copybooks/MP/gmwvc004.cpy
GMWVR004,MP,Medical Payments,WV,RATING-FACTORS,copybooks/MP/gmwvr004.cpy
GMWVE004,MP,Medical Payments,WV,ENDORSEMENT,copybooks/MP/gmwve004.cpy
GMWVM004,MP,Medical Payments,WV,ERROR-MSG,copybooks/MP/gmwvm004.cpy
GMWIP004,MP,Medical Payments,WI,POLICY-RECORD,copybooks/MP/gmwip004.cpy
GMWIY004,MP,Medical Payments,WI,PARTY-RECORD,copybooks/MP/gmwiy004.cpy
GMWIC004,MP,Medical Payments,WI,COMMAREA,copybooks/MP/gmwic004.cpy
GMWIR004,MP,Medical Payments,WI,RATING-FACTORS,copybooks/MP/gmwir004.cpy
GMWIE004,MP,Medical Payments,WI,ENDORSEMENT,copybooks/MP/gmwie004.cpy
GMWIM004,MP,Medical Payments,WI,ERROR-MSG,copybooks/MP/gmwim004.cpy
GMWYP004,MP,Medical Payments,WY,POLICY-RECORD,copybooks/MP/gmwyp004.cpy
GMWYY004,MP,Medical Payments,WY,PARTY-RECORD,copybooks/MP/gmwyy004.cpy
GMWYC004,MP,Medical Payments,WY,COMMAREA,copybooks/MP/gmwyc004.cpy
GMWYR004,MP,Medical Payments,WY,RATING-FACTORS,copybooks/MP/gmwyr004.cpy
GMWYE004,MP,Medical Payments,WY,ENDORSEMENT,copybooks/MP/gmwye004.cpy
GMWYM004,MP,Medical Payments,WY,ERROR-MSG,copybooks/MP/gmwym004.cpy
GFALP004,FL,Damage to Premises Rented to You (Fire Legal Liability),AL,POLICY-RECORD,copybooks/FL/gfalp004.cpy
GFALY004,FL,Damage to Premises Rented to You (Fire Legal Liability),AL,PARTY-RECORD,copybooks/FL/gfaly004.cpy
GFALC004,FL,Damage to Premises Rented to You (Fire Legal Liability),AL,COMMAREA,copybooks/FL/gfalc004.cpy
GFALR004,FL,Damage to Premises Rented to You (Fire Legal Liability),AL,RATING-FACTORS,copybooks/FL/gfalr004.cpy
GFALE004,FL,Damage to Premises Rented to You (Fire Legal Liability),AL,ENDORSEMENT,copybooks/FL/gfale004.cpy
GFALM004,FL,Damage to Premises Rented to You (Fire Legal Liability),AL,ERROR-MSG,copybooks/FL/gfalm004.cpy
GFAKP004,FL,Damage to Premises Rented to You (Fire Legal Liability),AK,POLICY-RECORD,copybooks/FL/gfakp004.cpy
GFAKY004,FL,Damage to Premises Rented to You (Fire Legal Liability),AK,PARTY-RECORD,copybooks/FL/gfaky004.cpy
GFAKC004,FL,Damage to Premises Rented to You (Fire Legal Liability),AK,COMMAREA,copybooks/FL/gfakc004.cpy
GFAKR004,FL,Damage to Premises Rented to You (Fire Legal Liability),AK,RATING-FACTORS,copybooks/FL/gfakr004.cpy
GFAKE004,FL,Damage to Premises Rented to You (Fire Legal Liability),AK,ENDORSEMENT,copybooks/FL/gfake004.cpy
GFAKM004,FL,Damage to Premises Rented to You (Fire Legal Liability),AK,ERROR-MSG,copybooks/FL/gfakm004.cpy
GFAZP004,FL,Damage to Premises Rented to You (Fire Legal Liability),AZ,POLICY-RECORD,copybooks/FL/gfazp004.cpy
GFAZY004,FL,Damage to Premises Rented to You (Fire Legal Liability),AZ,PARTY-RECORD,copybooks/FL/gfazy004.cpy
GFAZC004,FL,Damage to Premises Rented to You (Fire Legal Liability),AZ,COMMAREA,copybooks/FL/gfazc004.cpy
GFAZR004,FL,Damage to Premises Rented to You (Fire Legal Liability),AZ,RATING-FACTORS,copybooks/FL/gfazr004.cpy
GFAZE004,FL,Damage to Premises Rented to You (Fire Legal Liability),AZ,ENDORSEMENT,copybooks/FL/gfaze004.cpy
GFAZM004,FL,Damage to Premises Rented to You (Fire Legal Liability),AZ,ERROR-MSG,copybooks/FL/gfazm004.cpy
GFARP004,FL,Damage to Premises Rented to You (Fire Legal Liability),AR,POLICY-RECORD,copybooks/FL/gfarp004.cpy
GFARY004,FL,Damage to Premises Rented to You (Fire Legal Liability),AR,PARTY-RECORD,copybooks/FL/gfary004.cpy
GFARC004,FL,Damage to Premises Rented to You (Fire Legal Liability),AR,COMMAREA,copybooks/FL/gfarc004.cpy
