program_id,coverage_part,coverage_name,state,operation,layer,links_to,copybooks_used,path
GMMSAD01,MP,Medical Payments,MS,ADD,DB2-ACCESS,GMMSAV01,GMMSC001,programs/MP/gmmsad01.cbl
GMMSAV01,MP,Medical Payments,MS,ADD,VSAM-ACCESS,,GMMSC001,programs/MP/gmmsav01.cbl
GMMSIL01,MP,Medical Payments,MS,INQUIRE,BUSINESS-LOGIC,GMMSID01,GMMSC001,programs/MP/gmmsil01.cbl
GMMSID01,MP,Medical Payments,MS,INQUIRE,DB2-ACCESS,,GMMSC001,programs/MP/gmmsid01.cbl
GMMSIV01,MP,Medical Payments,MS,INQUIRE,VSAM-ACCESS,,GMMSC001,programs/MP/gmmsiv01.cbl
GMMSUL01,MP,Medical Payments,MS,UPDATE,BUSINESS-LOGIC,GMMSUD01,GMMSC001,programs/MP/gmmsul01.cbl
GMMSUD01,MP,Medical Payments,MS,UPDATE,DB2-ACCESS,GMMSUV01,GMMSC001,programs/MP/gmmsud01.cbl
GMMSUV01,MP,Medical Payments,MS,UPDATE,VSAM-ACCESS,,GMMSC001,programs/MP/gmmsuv01.cbl
GMMSDL01,MP,Medical Payments,MS,DELETE,BUSINESS-LOGIC,GMMSDD01,GMMSC001,programs/MP/gmmsdl01.cbl
GMMSDD01,MP,Medical Payments,MS,DELETE,DB2-ACCESS,GMMSDV01,GMMSC001,programs/MP/gmmsdd01.cbl
GMMSDV01,MP,Medical Payments,MS,DELETE,VSAM-ACCESS,,GMMSC001,programs/MP/gmmsdv01.cbl
GMMSRL01,MP,Medical Payments,MS,RATE,BUSINESS-LOGIC,GMMSRD01,GMMSC001,programs/MP/gmmsrl01.cbl
GMMSRD01,MP,Medical Payments,MS,RATE,DB2-ACCESS,,GMMSC001,programs/MP/gmmsrd01.cbl
GMMSRV01,MP,Medical Payments,MS,RATE,VSAM-ACCESS,,GMMSC001,programs/MP/gmmsrv01.cbl
GMMOAL01,MP,Medical Payments,MO,ADD,BUSINESS-LOGIC,GMMOAD01,GMMOC001,programs/MP/gmmoal01.cbl
GMMOAD01,MP,Medical Payments,MO,ADD,DB2-ACCESS,GMMOAV01,GMMOC001,programs/MP/gmmoad01.cbl
GMMOAV01,MP,Medical Payments,MO,ADD,VSAM-ACCESS,,GMMOC001,programs/MP/gmmoav01.cbl
GMMOIL01,MP,Medical Payments,MO,INQUIRE,BUSINESS-LOGIC,GMMOID01,GMMOC001,programs/MP/gmmoil01.cbl
GMMOID01,MP,Medical Payments,MO,INQUIRE,DB2-ACCESS,,GMMOC001,programs/MP/gmmoid01.cbl
GMMOIV01,MP,Medical Payments,MO,INQUIRE,VSAM-ACCESS,,GMMOC001,programs/MP/gmmoiv01.cbl
GMMOUL01,MP,Medical Payments,MO,UPDATE,BUSINESS-LOGIC,GMMOUD01,GMMOC001,programs/MP/gmmoul01.cbl
GMMOUD01,MP,Medical Payments,MO,UPDATE,DB2-ACCESS,GMMOUV01,GMMOC001,programs/MP/gmmoud01.cbl
GMMOUV01,MP,Medical Payments,MO,UPDATE,VSAM-ACCESS,,GMMOC001,programs/MP/gmmouv01.cbl
GMMODL01,MP,Medical Payments,MO,DELETE,BUSINESS-LOGIC,GMMODD01,GMMOC001,programs/MP/gmmodl01.cbl
GMMODD01,MP,Medical Payments,MO,DELETE,DB2-ACCESS,GMMODV01,GMMOC001,programs/MP/gmmodd01.cbl
GMMODV01,MP,Medical Payments,MO,DELETE,VSAM-ACCESS,,GMMOC001,programs/MP/gmmodv01.cbl
GMMORL01,MP,Medical Payments,MO,RATE,BUSINESS-LOGIC,GMMORD01,GMMOC001,programs/MP/gmmorl01.cbl
GMMORD01,MP,Medical Payments,MO,RATE,DB2-ACCESS,,GMMOC001,programs/MP/gmmord01.cbl
GMMORV01,MP,Medical Payments,MO,RATE,VSAM-ACCESS,,GMMOC001,programs/MP/gmmorv01.cbl
GMMTAL01,MP,Medical Payments,MT,ADD,BUSINESS-LOGIC,GMMTAD01,GMMTC001,programs/MP/gmmtal01.cbl
GMMTAD01,MP,Medical Payments,MT,ADD,DB2-ACCESS,GMMTAV01,GMMTC001,programs/MP/gmmtad01.cbl
GMMTAV01,MP,Medical Payments,MT,ADD,VSAM-ACCESS,,GMMTC001,programs/MP/gmmtav01.cbl
GMMTIL01,MP,Medical Payments,MT,INQUIRE,BUSINESS-LOGIC,GMMTID01,GMMTC001,programs/MP/gmmtil01.cbl
GMMTID01,MP,Medical Payments,MT,INQUIRE,DB2-ACCESS,,GMMTC001,programs/MP/gmmtid01.cbl
GMMTIV01,MP,Medical Payments,MT,INQUIRE,VSAM-ACCESS,,GMMTC001,programs/MP/gmmtiv01.cbl
GMMTUL01,MP,Medical Payments,MT,UPDATE,BUSINESS-LOGIC,GMMTUD01,GMMTC001,programs/MP/gmmtul01.cbl
GMMTUD01,MP,Medical Payments,MT,UPDATE,DB2-ACCESS,GMMTUV01,GMMTC001,programs/MP/gmmtud01.cbl
GMMTUV01,MP,Medical Payments,MT,UPDATE,VSAM-ACCESS,,GMMTC001,programs/MP/gmmtuv01.cbl
GMMTDL01,MP,Medical Payments,MT,DELETE,BUSINESS-LOGIC,GMMTDD01,GMMTC001,programs/MP/gmmtdl01.cbl
GMMTDD01,MP,Medical Payments,MT,DELETE,DB2-ACCESS,GMMTDV01,GMMTC001,programs/MP/gmmtdd01.cbl
GMMTDV01,MP,Medical Payments,MT,DELETE,VSAM-ACCESS,,GMMTC001,programs/MP/gmmtdv01.cbl
GMMTRL01,MP,Medical Payments,MT,RATE,BUSINESS-LOGIC,GMMTRD01,GMMTC001,programs/MP/gmmtrl01.cbl
GMMTRD01,MP,Medical Payments,MT,RATE,DB2-ACCESS,,GMMTC001,programs/MP/gmmtrd01.cbl
GMMTRV01,MP,Medical Payments,MT,RATE,VSAM-ACCESS,,GMMTC001,programs/MP/gmmtrv01.cbl
GMNEAL01,MP,Medical Payments,NE,ADD,BUSINESS-LOGIC,GMNEAD01,GMNEC001,programs/MP/gmneal01.cbl
GMNEAD01,MP,Medical Payments,NE,ADD,DB2-ACCESS,GMNEAV01,GMNEC001,programs/MP/gmnead01.cbl
GMNEAV01,MP,Medical Payments,NE,ADD,VSAM-ACCESS,,GMNEC001,programs/MP/gmneav01.cbl
GMNEIL01,MP,Medical Payments,NE,INQUIRE,BUSINESS-LOGIC,GMNEID01,GMNEC001,programs/MP/gmneil01.cbl
GMNEID01,MP,Medical Payments,NE,INQUIRE,DB2-ACCESS,,GMNEC001,programs/MP/gmneid01.cbl
GMNEIV01,MP,Medical Payments,NE,INQUIRE,VSAM-ACCESS,,GMNEC001,programs/MP/gmneiv01.cbl
GMNEUL01,MP,Medical Payments,NE,UPDATE,BUSINESS-LOGIC,GMNEUD01,GMNEC001,programs/MP/gmneul01.cbl
GMNEUD01,MP,Medical Payments,NE,UPDATE,DB2-ACCESS,GMNEUV01,GMNEC001,programs/MP/gmneud01.cbl
GMNEUV01,MP,Medical Payments,NE,UPDATE,VSAM-ACCESS,,GMNEC001,programs/MP/gmneuv01.cbl
GMNEDL01,MP,Medical Payments,NE,DELETE,BUSINESS-LOGIC,GMNEDD01,GMNEC001,programs/MP/gmnedl01.cbl
GMNEDD01,MP,Medical Payments,NE,DELETE,DB2-ACCESS,GMNEDV01,GMNEC001,programs/MP/gmnedd01.cbl
GMNEDV01,MP,Medical Payments,NE,DELETE,VSAM-ACCESS,,GMNEC001,programs/MP/gmnedv01.cbl
GMNERL01,MP,Medical Payments,NE,RATE,BUSINESS-LOGIC,GMNERD01,GMNEC001,programs/MP/gmnerl01.cbl
GMNERD01,MP,Medical Payments,NE,RATE,DB2-ACCESS,,GMNEC001,programs/MP/gmnerd01.cbl
GMNERV01,MP,Medical Payments,NE,RATE,VSAM-ACCESS,,GMNEC001,programs/MP/gmnerv01.cbl
GMNVAL01,MP,Medical Payments,NV,ADD,BUSINESS-LOGIC,GMNVAD01,GMNVC001,programs/MP/gmnval01.cbl
GMNVAD01,MP,Medical Payments,NV,ADD,DB2-ACCESS,GMNVAV01,GMNVC001,programs/MP/gmnvad01.cbl
GMNVAV01,MP,Medical Payments,NV,ADD,VSAM-ACCESS,,GMNVC001,programs/MP/gmnvav01.cbl
GMNVIL01,MP,Medical Payments,NV,INQUIRE,BUSINESS-LOGIC,GMNVID01,GMNVC001,programs/MP/gmnvil01.cbl
GMNVID01,MP,Medical Payments,NV,INQUIRE,DB2-ACCESS,,GMNVC001,programs/MP/gmnvid01.cbl
GMNVIV01,MP,Medical Payments,NV,INQUIRE,VSAM-ACCESS,,GMNVC001,programs/MP/gmnviv01.cbl
GMNVUL01,MP,Medical Payments,NV,UPDATE,BUSINESS-LOGIC,GMNVUD01,GMNVC001,programs/MP/gmnvul01.cbl
GMNVUD01,MP,Medical Payments,NV,UPDATE,DB2-ACCESS,GMNVUV01,GMNVC001,programs/MP/gmnvud01.cbl
GMNVUV01,MP,Medical Payments,NV,UPDATE,VSAM-ACCESS,,GMNVC001,programs/MP/gmnvuv01.cbl
GMNVDL01,MP,Medical Payments,NV,DELETE,BUSINESS-LOGIC,GMNVDD01,GMNVC001,programs/MP/gmnvdl01.cbl
GMNVDD01,MP,Medical Payments,NV,DELETE,DB2-ACCESS,GMNVDV01,GMNVC001,programs/MP/gmnvdd01.cbl
GMNVDV01,MP,Medical Payments,NV,DELETE,VSAM-ACCESS,,GMNVC001,programs/MP/gmnvdv01.cbl
GMNVRL01,MP,Medical Payments,NV,RATE,BUSINESS-LOGIC,GMNVRD01,GMNVC001,programs/MP/gmnvrl01.cbl
GMNVRD01,MP,Medical Payments,NV,RATE,DB2-ACCESS,,GMNVC001,programs/MP/gmnvrd01.cbl
GMNVRV01,MP,Medical Payments,NV,RATE,VSAM-ACCESS,,GMNVC001,programs/MP/gmnvrv01.cbl
GMNHAL01,MP,Medical Payments,NH,ADD,BUSINESS-LOGIC,GMNHAD01,GMNHC001,programs/MP/gmnhal01.cbl
GMNHAD01,MP,Medical Payments,NH,ADD,DB2-ACCESS,GMNHAV01,GMNHC001,programs/MP/gmnhad01.cbl
GMNHAV01,MP,Medical Payments,NH,ADD,VSAM-ACCESS,,GMNHC001,programs/MP/gmnhav01.cbl
GMNHIL01,MP,Medical Payments,NH,INQUIRE,BUSINESS-LOGIC,GMNHID01,GMNHC001,programs/MP/gmnhil01.cbl
GMNHID01,MP,Medical Payments,NH,INQUIRE,DB2-ACCESS,,GMNHC001,programs/MP/gmnhid01.cbl
GMNHIV01,MP,Medical Payments,NH,INQUIRE,VSAM-ACCESS,,GMNHC001,programs/MP/gmnhiv01.cbl
GMNHUL01,MP,Medical Payments,NH,UPDATE,BUSINESS-LOGIC,GMNHUD01,GMNHC001,programs/MP/gmnhul01.cbl
GMNHUD01,MP,Medical Payments,NH,UPDATE,DB2-ACCESS,GMNHUV01,GMNHC001,programs/MP/gmnhud01.cbl
GMNHUV01,MP,Medical Payments,NH,UPDATE,VSAM-ACCESS,,GMNHC001,programs/MP/gmnhuv01.cbl
GMNHDL01,MP,Medical Payments,NH,DELETE,BUSINESS-LOGIC,GMNHDD01,GMNHC001,programs/MP/gmnhdl01.cbl
GMNHDD01,MP,Medical Payments,NH,DELETE,DB2-ACCESS,GMNHDV01,GMNHC001,programs/MP/gmnhdd01.cbl
GMNHDV01,MP,Medical Payments,NH,DELETE,VSAM-ACCESS,,GMNHC001,programs/MP/gmnhdv01.cbl
GMNHRL01,MP,Medical Payments,NH,RATE,BUSINESS-LOGIC,GMNHRD01,GMNHC001,programs/MP/gmnhrl01.cbl
GMNHRD01,MP,Medical Payments,NH,RATE,DB2-ACCESS,,GMNHC001,programs/MP/gmnhrd01.cbl
GMNHRV01,MP,Medical Payments,NH,RATE,VSAM-ACCESS,,GMNHC001,programs/MP/gmnhrv01.cbl
GMNJAL01,MP,Medical Payments,NJ,ADD,BUSINESS-LOGIC,GMNJAD01,GMNJC001,programs/MP/gmnjal01.cbl
GMNJAD01,MP,Medical Payments,NJ,ADD,DB2-ACCESS,GMNJAV01,GMNJC001,programs/MP/gmnjad01.cbl
GMNJAV01,MP,Medical Payments,NJ,ADD,VSAM-ACCESS,,GMNJC001,programs/MP/gmnjav01.cbl
GMNJIL01,MP,Medical Payments,NJ,INQUIRE,BUSINESS-LOGIC,GMNJID01,GMNJC001,programs/MP/gmnjil01.cbl
GMNJID01,MP,Medical Payments,NJ,INQUIRE,DB2-ACCESS,,GMNJC001,programs/MP/gmnjid01.cbl
GMNJIV01,MP,Medical Payments,NJ,INQUIRE,VSAM-ACCESS,,GMNJC001,programs/MP/gmnjiv01.cbl
GMNJUL01,MP,Medical Payments,NJ,UPDATE,BUSINESS-LOGIC,GMNJUD01,GMNJC001,programs/MP/gmnjul01.cbl
GMNJUD01,MP,Medical Payments,NJ,UPDATE,DB2-ACCESS,GMNJUV01,GMNJC001,programs/MP/gmnjud01.cbl
GMNJUV01,MP,Medical Payments,NJ,UPDATE,VSAM-ACCESS,,GMNJC001,programs/MP/gmnjuv01.cbl
GMNJDL01,MP,Medical Payments,NJ,DELETE,BUSINESS-LOGIC,GMNJDD01,GMNJC001,programs/MP/gmnjdl01.cbl
GMNJDD01,MP,Medical Payments,NJ,DELETE,DB2-ACCESS,GMNJDV01,GMNJC001,programs/MP/gmnjdd01.cbl
GMNJDV01,MP,Medical Payments,NJ,DELETE,VSAM-ACCESS,,GMNJC001,programs/MP/gmnjdv01.cbl
GMNJRL01,MP,Medical Payments,NJ,RATE,BUSINESS-LOGIC,GMNJRD01,GMNJC001,programs/MP/gmnjrl01.cbl
GMNJRD01,MP,Medical Payments,NJ,RATE,DB2-ACCESS,,GMNJC001,programs/MP/gmnjrd01.cbl
GMNJRV01,MP,Medical Payments,NJ,RATE,VSAM-ACCESS,,GMNJC001,programs/MP/gmnjrv01.cbl
GMNMAL01,MP,Medical Payments,NM,ADD,BUSINESS-LOGIC,GMNMAD01,GMNMC001,programs/MP/gmnmal01.cbl
GMNMAD01,MP,Medical Payments,NM,ADD,DB2-ACCESS,GMNMAV01,GMNMC001,programs/MP/gmnmad01.cbl
GMNMAV01,MP,Medical Payments,NM,ADD,VSAM-ACCESS,,GMNMC001,programs/MP/gmnmav01.cbl
GMNMIL01,MP,Medical Payments,NM,INQUIRE,BUSINESS-LOGIC,GMNMID01,GMNMC001,programs/MP/gmnmil01.cbl
GMNMID01,MP,Medical Payments,NM,INQUIRE,DB2-ACCESS,,GMNMC001,programs/MP/gmnmid01.cbl
GMNMIV01,MP,Medical Payments,NM,INQUIRE,VSAM-ACCESS,,GMNMC001,programs/MP/gmnmiv01.cbl
GMNMUL01,MP,Medical Payments,NM,UPDATE,BUSINESS-LOGIC,GMNMUD01,GMNMC001,programs/MP/gmnmul01.cbl
GMNMUD01,MP,Medical Payments,NM,UPDATE,DB2-ACCESS,GMNMUV01,GMNMC001,programs/MP/gmnmud01.cbl
GMNMUV01,MP,Medical Payments,NM,UPDATE,VSAM-ACCESS,,GMNMC001,programs/MP/gmnmuv01.cbl
GMNMDL01,MP,Medical Payments,NM,DELETE,BUSINESS-LOGIC,GMNMDD01,GMNMC001,programs/MP/gmnmdl01.cbl
GMNMDD01,MP,Medical Payments,NM,DELETE,DB2-ACCESS,GMNMDV01,GMNMC001,programs/MP/gmnmdd01.cbl
GMNMDV01,MP,Medical Payments,NM,DELETE,VSAM-ACCESS,,GMNMC001,programs/MP/gmnmdv01.cbl
GMNMRL01,MP,Medical Payments,NM,RATE,BUSINESS-LOGIC,GMNMRD01,GMNMC001,programs/MP/gmnmrl01.cbl
GMNMRD01,MP,Medical Payments,NM,RATE,DB2-ACCESS,,GMNMC001,programs/MP/gmnmrd01.cbl
GMNMRV01,MP,Medical Payments,NM,RATE,VSAM-ACCESS,,GMNMC001,programs/MP/gmnmrv01.cbl
GMNYAL01,MP,Medical Payments,NY,ADD,BUSINESS-LOGIC,GMNYAD01,GMNYC001,programs/MP/gmnyal01.cbl
GMNYAD01,MP,Medical Payments,NY,ADD,DB2-ACCESS,GMNYAV01,GMNYC001,programs/MP/gmnyad01.cbl
GMNYAV01,MP,Medical Payments,NY,ADD,VSAM-ACCESS,,GMNYC001,programs/MP/gmnyav01.cbl
GMNYIL01,MP,Medical Payments,NY,INQUIRE,BUSINESS-LOGIC,GMNYID01,GMNYC001,programs/MP/gmnyil01.cbl
GMNYID01,MP,Medical Payments,NY,INQUIRE,DB2-ACCESS,,GMNYC001,programs/MP/gmnyid01.cbl
GMNYIV01,MP,Medical Payments,NY,INQUIRE,VSAM-ACCESS,,GMNYC001,programs/MP/gmnyiv01.cbl
GMNYUL01,MP,Medical Payments,NY,UPDATE,BUSINESS-LOGIC,GMNYUD01,GMNYC001,programs/MP/gmnyul01.cbl
GMNYUD01,MP,Medical Payments,NY,UPDATE,DB2-ACCESS,GMNYUV01,GMNYC001,programs/MP/gmnyud01.cbl
GMNYUV01,MP,Medical Payments,NY,UPDATE,VSAM-ACCESS,,GMNYC001,programs/MP/gmnyuv01.cbl
GMNYDL01,MP,Medical Payments,NY,DELETE,BUSINESS-LOGIC,GMNYDD01,GMNYC001,programs/MP/gmnydl01.cbl
GMNYDD01,MP,Medical Payments,NY,DELETE,DB2-ACCESS,GMNYDV01,GMNYC001,programs/MP/gmnydd01.cbl
GMNYDV01,MP,Medical Payments,NY,DELETE,VSAM-ACCESS,,GMNYC001,programs/MP/gmnydv01.cbl
GMNYRL01,MP,Medical Payments,NY,RATE,BUSINESS-LOGIC,GMNYRD01,GMNYC001,programs/MP/gmnyrl01.cbl
GMNYRD01,MP,Medical Payments,NY,RATE,DB2-ACCESS,,GMNYC001,programs/MP/gmnyrd01.cbl
GMNYRV01,MP,Medical Payments,NY,RATE,VSAM-ACCESS,,GMNYC001,programs/MP/gmnyrv01.cbl
GMNCAL01,MP,Medical Payments,NC,ADD,BUSINESS-LOGIC,GMNCAD01,GMNCC001,programs/MP/gmncal01.cbl
GMNCAD01,MP,Medical Payments,NC,ADD,DB2-ACCESS,GMNCAV01,GMNCC001,programs/MP/gmncad01.cbl
GMNCAV01,MP,Medical Payments,NC,ADD,VSAM-ACCESS,,GMNCC001,programs/MP/gmncav01.cbl
GMNCIL01,MP,Medical Payments,NC,INQUIRE,BUSINESS-LOGIC,GMNCID01,GMNCC001,programs/MP/gmncil01.cbl
GMNCID01,MP,Medical Payments,NC,INQUIRE,DB2-ACCESS,,GMNCC001,programs/MP/gmncid01.cbl
GMNCIV01,MP,Medical Payments,NC,INQUIRE,VSAM-ACCESS,,GMNCC001,programs/MP/gmnciv01.cbl
GMNCUL01,MP,Medical Payments,NC,UPDATE,BUSINESS-LOGIC,GMNCUD01,GMNCC001,programs/MP/gmncul01.cbl
GMNCUD01,MP,Medical Payments,NC,UPDATE,DB2-ACCESS,GMNCUV01,GMNCC001,programs/MP/gmncud01.cbl
GMNCUV01,MP,Medical Payments,NC,UPDATE,VSAM-ACCESS,,GMNCC001,programs/MP/gmncuv01.cbl
GMNCDL01,MP,Medical Payments,NC,DELETE,BUSINESS-LOGIC,GMNCDD01,GMNCC001,programs/MP/gmncdl01.cbl
GMNCDD01,MP,Medical Payments,NC,DELETE,DB2-ACCESS,GMNCDV01,GMNCC001,programs/MP/gmncdd01.cbl
GMNCDV01,MP,Medical Payments,NC,DELETE,VSAM-ACCESS,,GMNCC001,programs/MP/gmncdv01.cbl
GMNCRL01,MP,Medical Payments,NC,RATE,BUSINESS-LOGIC,GMNCRD01,GMNCC001,programs/MP/gmncrl01.cbl
GMNCRD01,MP,Medical Payments,NC,RATE,DB2-ACCESS,,GMNCC001,programs/MP/gmncrd01.cbl
GMNCRV01,MP,Medical Payments,NC,RATE,VSAM-ACCESS,,GMNCC001,programs/MP/gmncrv01.cbl
GMNDAL01,MP,Medical Payments,ND,ADD,BUSINESS-LOGIC,GMNDAD01,GMNDC001,programs/MP/gmndal01.cbl
GMNDAD01,MP,Medical Payments,ND,ADD,DB2-ACCESS,GMNDAV01,GMNDC001,programs/MP/gmndad01.cbl
GMNDAV01,MP,Medical Payments,ND,ADD,VSAM-ACCESS,,GMNDC001,programs/MP/gmndav01.cbl
GMNDIL01,MP,Medical Payments,ND,INQUIRE,BUSINESS-LOGIC,GMNDID01,GMNDC001,programs/MP/gmndil01.cbl
GMNDID01,MP,Medical Payments,ND,INQUIRE,DB2-ACCESS,,GMNDC001,programs/MP/gmndid01.cbl
GMNDIV01,MP,Medical Payments,ND,INQUIRE,VSAM-ACCESS,,GMNDC001,programs/MP/gmndiv01.cbl
GMNDUL01,MP,Medical Payments,ND,UPDATE,BUSINESS-LOGIC,GMNDUD01,GMNDC001,programs/MP/gmndul01.cbl
GMNDUD01,MP,Medical Payments,ND,UPDATE,DB2-ACCESS,GMNDUV01,GMNDC001,programs/MP/gmndud01.cbl
GMNDUV01,MP,Medical Payments,ND,UPDATE,VSAM-ACCESS,,GMNDC001,programs/MP/gmnduv01.cbl
GMNDDL01,MP,Medical Payments,ND,DELETE,BUSINESS-LOGIC,GMNDDD01,GMNDC001,programs/MP/gmnddl01.cbl
GMNDDD01,MP,Medical Payments,ND,DELETE,DB2-ACCESS,GMNDDV01,GMNDC001,programs/MP/gmnddd01.cbl
GMNDDV01,MP,Medical Payments,ND,DELETE,VSAM-ACCESS,,GMNDC001,programs/MP/gmnddv01.cbl
GMNDRL01,MP,Medical Payments,ND,RATE,BUSINESS-LOGIC,GMNDRD01,GMNDC001,programs/MP/gmndrl01.cbl
GMNDRD01,MP,Medical Payments,ND,RATE,DB2-ACCESS,,GMNDC001,programs/MP/gmndrd01.cbl
GMNDRV01,MP,Medical Payments,ND,RATE,VSAM-ACCESS,,GMNDC001,programs/MP/gmndrv01.cbl
GMOHAL01,MP,Medical Payments,OH,ADD,BUSINESS-LOGIC,GMOHAD01,GMOHC001,programs/MP/gmohal01.cbl
GMOHAD01,MP,Medical Payments,OH,ADD,DB2-ACCESS,GMOHAV01,GMOHC001,programs/MP/gmohad01.cbl
GMOHAV01,MP,Medical Payments,OH,ADD,VSAM-ACCESS,,GMOHC001,programs/MP/gmohav01.cbl
GMOHIL01,MP,Medical Payments,OH,INQUIRE,BUSINESS-LOGIC,GMOHID01,GMOHC001,programs/MP/gmohil01.cbl
GMOHID01,MP,Medical Payments,OH,INQUIRE,DB2-ACCESS,,GMOHC001,programs/MP/gmohid01.cbl
GMOHIV01,MP,Medical Payments,OH,INQUIRE,VSAM-ACCESS,,GMOHC001,programs/MP/gmohiv01.cbl
GMOHUL01,MP,Medical Payments,OH,UPDATE,BUSINESS-LOGIC,GMOHUD01,GMOHC001,programs/MP/gmohul01.cbl
GMOHUD01,MP,Medical Payments,OH,UPDATE,DB2-ACCESS,GMOHUV01,GMOHC001,programs/MP/gmohud01.cbl
GMOHUV01,MP,Medical Payments,OH,UPDATE,VSAM-ACCESS,,GMOHC001,programs/MP/gmohuv01.cbl
GMOHDL01,MP,Medical Payments,OH,DELETE,BUSINESS-LOGIC,GMOHDD01,GMOHC001,programs/MP/gmohdl01.cbl
GMOHDD01,MP,Medical Payments,OH,DELETE,DB2-ACCESS,GMOHDV01,GMOHC001,programs/MP/gmohdd01.cbl
GMOHDV01,MP,Medical Payments,OH,DELETE,VSAM-ACCESS,,GMOHC001,programs/MP/gmohdv01.cbl
GMOHRL01,MP,Medical Payments,OH,RATE,BUSINESS-LOGIC,GMOHRD01,GMOHC001,programs/MP/gmohrl01.cbl
GMOHRD01,MP,Medical Payments,OH,RATE,DB2-ACCESS,,GMOHC001,programs/MP/gmohrd01.cbl
GMOHRV01,MP,Medical Payments,OH,RATE,VSAM-ACCESS,,GMOHC001,programs/MP/gmohrv01.cbl
GMOKAL01,MP,Medical Payments,OK,ADD,BUSINESS-LOGIC,GMOKAD01,GMOKC001,programs/MP/gmokal01.cbl
GMOKAD01,MP,Medical Payments,OK,ADD,DB2-ACCESS,GMOKAV01,GMOKC001,programs/MP/gmokad01.cbl
GMOKAV01,MP,Medical Payments,OK,ADD,VSAM-ACCESS,,GMOKC001,programs/MP/gmokav01.cbl
GMOKIL01,MP,Medical Payments,OK,INQUIRE,BUSINESS-LOGIC,GMOKID01,GMOKC001,programs/MP/gmokil01.cbl
GMOKID01,MP,Medical Payments,OK,INQUIRE,DB2-ACCESS,,GMOKC001,programs/MP/gmokid01.cbl
GMOKIV01,MP,Medical Payments,OK,INQUIRE,VSAM-ACCESS,,GMOKC001,programs/MP/gmokiv01.cbl
GMOKUL01,MP,Medical Payments,OK,UPDATE,BUSINESS-LOGIC,GMOKUD01,GMOKC001,programs/MP/gmokul01.cbl
GMOKUD01,MP,Medical Payments,OK,UPDATE,DB2-ACCESS,GMOKUV01,GMOKC001,programs/MP/gmokud01.cbl
GMOKUV01,MP,Medical Payments,OK,UPDATE,VSAM-ACCESS,,GMOKC001,programs/MP/gmokuv01.cbl
GMOKDL01,MP,Medical Payments,OK,DELETE,BUSINESS-LOGIC,GMOKDD01,GMOKC001,programs/MP/gmokdl01.cbl
GMOKDD01,MP,Medical Payments,OK,DELETE,DB2-ACCESS,GMOKDV01,GMOKC001,programs/MP/gmokdd01.cbl
GMOKDV01,MP,Medical Payments,OK,DELETE,VSAM-ACCESS,,GMOKC001,programs/MP/gmokdv01.cbl
GMOKRL01,MP,Medical Payments,OK,RATE,BUSINESS-LOGIC,GMOKRD01,GMOKC001,programs/MP/gmokrl01.cbl
GMOKRD01,MP,Medical Payments,OK,RATE,DB2-ACCESS,,GMOKC001,programs/MP/gmokrd01.cbl
GMOKRV01,MP,Medical Payments,OK,RATE,VSAM-ACCESS,,GMOKC001,programs/MP/gmokrv01.cbl
GMORAL01,MP,Medical Payments,OR,ADD,BUSINESS-LOGIC,GMORAD01,GMORC001,programs/MP/gmoral01.cbl
GMORAD01,MP,Medical Payments,OR,ADD,DB2-ACCESS,GMORAV01,GMORC001,programs/MP/gmorad01.cbl
GMORAV01,MP,Medical Payments,OR,ADD,VSAM-ACCESS,,GMORC001,programs/MP/gmorav01.cbl
GMORIL01,MP,Medical Payments,OR,INQUIRE,BUSINESS-LOGIC,GMORID01,GMORC001,programs/MP/gmoril01.cbl
GMORID01,MP,Medical Payments,OR,INQUIRE,DB2-ACCESS,,GMORC001,programs/MP/gmorid01.cbl
GMORIV01,MP,Medical Payments,OR,INQUIRE,VSAM-ACCESS,,GMORC001,programs/MP/gmoriv01.cbl
GMORUL01,MP,Medical Payments,OR,UPDATE,BUSINESS-LOGIC,GMORUD01,GMORC001,programs/MP/gmorul01.cbl
GMORUD01,MP,Medical Payments,OR,UPDATE,DB2-ACCESS,GMORUV01,GMORC001,programs/MP/gmorud01.cbl
GMORUV01,MP,Medical Payments,OR,UPDATE,VSAM-ACCESS,,GMORC001,programs/MP/gmoruv01.cbl
GMORDL01,MP,Medical Payments,OR,DELETE,BUSINESS-LOGIC,GMORDD01,GMORC001,programs/MP/gmordl01.cbl
GMORDD01,MP,Medical Payments,OR,DELETE,DB2-ACCESS,GMORDV01,GMORC001,programs/MP/gmordd01.cbl
GMORDV01,MP,Medical Payments,OR,DELETE,VSAM-ACCESS,,GMORC001,programs/MP/gmordv01.cbl
GMORRL01,MP,Medical Payments,OR,RATE,BUSINESS-LOGIC,GMORRD01,GMORC001,programs/MP/gmorrl01.cbl
GMORRD01,MP,Medical Payments,OR,RATE,DB2-ACCESS,,GMORC001,programs/MP/gmorrd01.cbl
GMORRV01,MP,Medical Payments,OR,RATE,VSAM-ACCESS,,GMORC001,programs/MP/gmorrv01.cbl
GMPAAL01,MP,Medical Payments,PA,ADD,BUSINESS-LOGIC,GMPAAD01,GMPAC001,programs/MP/gmpaal01.cbl
GMPAAD01,MP,Medical Payments,PA,ADD,DB2-ACCESS,GMPAAV01,GMPAC001,programs/MP/gmpaad01.cbl
